movieId,title,genres,year,tag,content
2439,Affliction,Drama,1997.0,,affliction drama
2442,Hilary and Jackie,Drama,1998.0,in netflix queue,hilary and jackie drama in netflix queue
2443,Playing by Heart,Drama Romance,1998.0,,playing by heart drama romance
2445,At First Sight,Drama,1999.0,,at first sight drama
2446,In Dreams,Horror Thriller,1999.0,,in dreams horror thriller
2447,Varsity Blues,Comedy Drama,1999.0,,varsity blues comedy drama
2448,Virus,Horror Sci-Fi,1999.0,,virus horror sci fi
2450,Howard the Duck,Adventure Comedy Sci-Fi,1986.0,,howard the duck adventure comedy sci fi
2451,"Gate, The",Horror,1987.0,,gate the horror
2453,"Boy Who Could Fly, The",Drama Fantasy,1986.0,,boy who could fly the drama fantasy
2454,"Fly, The",Horror Mystery Sci-Fi,1958.0,,fly the horror mystery sci fi
2455,"Fly, The",Drama Horror Sci-Fi Thriller,1986.0,,fly the drama horror sci fi thriller
2456,"Fly II, The",Horror Sci-Fi,1989.0,,fly ii the horror sci fi
2457,Running Scared,Action Comedy,1986.0,,running scared action comedy
2458,Armed and Dangerous,Comedy Crime,1986.0,,armed and dangerous comedy crime
2459,"Texas Chainsaw Massacre, The",Horror,1974.0,,texas chainsaw massacre the horror
2460,"Texas Chainsaw Massacre 2, The",Horror,1986.0,,texas chainsaw massacre 2 the horror
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre),Horror,1994.0,,texas chainsaw massacre the next generation a k a the return of the texas chainsaw massacre horror
2463,Ruthless People,Comedy,1986.0,kidnapping,ruthless people comedy kidnapping
2465,Deadly Friend,Horror,1986.0,,deadly friend horror
2467,"Name of the Rose, The (Name der Rose, Der)",Crime Drama Mystery Thriller,1986.0,religion,name of the rose the name der rose der crime drama mystery thriller religion
2468,Jumpin' Jack Flash,Action Comedy Romance Thriller,1986.0,,jumpin jack flash action comedy romance thriller
2469,Peggy Sue Got Married,Comedy Drama,1986.0,,peggy sue got married comedy drama
2470,Crocodile Dundee,Adventure Comedy,1986.0,australia,crocodile dundee adventure comedy australia
2471,Crocodile Dundee II,Action Adventure Comedy,1988.0,australia,crocodile dundee ii action adventure comedy australia
2472,Tough Guys,Comedy,1986.0,,tough guys comedy
2473,Soul Man,Comedy,1986.0,,soul man comedy
2474,"Color of Money, The",Drama,1986.0,,color of money the drama
2475,52 Pick-Up,Action Mystery Thriller,1986.0,,52 pick up action mystery thriller
2476,Heartbreak Ridge,Action War,1986.0,,heartbreak ridge action war
2477,Firewalker,Adventure,1986.0,,firewalker adventure
2478,¡Three Amigos!,Comedy Western,1986.0,,three amigos comedy western
2481,My Name Is Joe,Drama Romance,1998.0,,my name is joe drama romance
2482,Still Crazy,Comedy Romance,1998.0,,still crazy comedy romance
2483,"Day of the Beast, The (Día de la Bestia, El)",Adventure Comedy Thriller,1995.0,,day of the beast the d a de la bestia el adventure comedy thriller
2485,She's All That,Comedy Romance,1999.0,,she s all that comedy romance
2488,Peeping Tom,Drama Horror Thriller,1960.0,,peeping tom drama horror thriller
2490,Payback,Action Thriller,1999.0,,payback action thriller
2491,Simply Irresistible,Comedy Romance,1999.0,food,simply irresistible comedy romance food
2492,20 Dates,Comedy Romance,1998.0,,20 dates comedy romance
2493,"Harmonists, The",Drama,1997.0,,harmonists the drama
2494,"Last Days, The",Documentary,1998.0,holocaust hungary,last days the documentary holocaust hungary
2495,"Fantastic Planet, The (Planète sauvage, La)",Animation Sci-Fi,1973.0,,fantastic planet the plan te sauvage la animation sci fi
2496,Blast from the Past,Comedy Romance,1999.0,,blast from the past comedy romance
2497,Message in a Bottle,Romance,1999.0,,message in a bottle romance
2498,My Favorite Martian,Comedy Sci-Fi,1999.0,,my favorite martian comedy sci fi
2500,Jawbreaker,Comedy,1999.0,,jawbreaker comedy
2501,October Sky,Drama,1999.0,,october sky drama
2502,Office Space,Comedy Crime,1999.0,stapler workplace,office space comedy crime stapler workplace
2503,"Apple, The (Sib)",Drama,1998.0,,apple the sib drama
2504,200 Cigarettes,Comedy Drama,1999.0,,200 cigarettes comedy drama
2505,8MM,Drama Mystery Thriller,1999.0,nicolas cage,8mm drama mystery thriller nicolas cage
2506,"Other Sister, The",Comedy Drama Romance,1999.0,disability,other sister the comedy drama romance disability
2511,"Long Goodbye, The",Crime Film-Noir,1973.0,,long goodbye the crime film noir
2512,"Ballad of Narayama, The (Narayama bushiko)",Drama,1983.0,,ballad of narayama the narayama bushiko drama
2513,Pet Sematary,Horror,1989.0,,pet sematary horror
2514,Pet Sematary II,Comedy Horror,1992.0,,pet sematary ii comedy horror
2515,Children of the Corn II: The Final Sacrifice,Horror,1993.0,,children of the corn ii the final sacrifice horror
2516,Children of the Corn III,Horror,1994.0,,children of the corn iii horror
2517,Christine,Horror,1983.0,stephen king,christine horror stephen king
2518,Night Shift,Comedy,1982.0,,night shift comedy
2520,Airport,Drama,1970.0,,airport drama
2521,Airport 1975,Action Drama Thriller,1974.0,,airport 1975 action drama thriller
2522,Airport '77,Drama,1977.0,,airport 77 drama
2523,Rollercoaster,Drama Thriller,1977.0,,rollercoaster drama thriller
2524,"Towering Inferno, The",Action Adventure Drama Thriller,1974.0,,towering inferno the action adventure drama thriller
2525,Alligator,Action Horror Sci-Fi,1980.0,,alligator action horror sci fi
2526,Meteor,Sci-Fi,1979.0,,meteor sci fi
2527,Westworld,Action Sci-Fi Thriller Western,1973.0,,westworld action sci fi thriller western
2528,Logan's Run,Action Adventure Sci-Fi,1976.0,,logan s run action adventure sci fi
2529,Planet of the Apes,Action Drama Sci-Fi,1968.0,twist ending,planet of the apes action drama sci fi twist ending
2530,Beneath the Planet of the Apes,Action Sci-Fi,1970.0,,beneath the planet of the apes action sci fi
2531,Battle for the Planet of the Apes,Action Sci-Fi,1973.0,,battle for the planet of the apes action sci fi
2532,Conquest of the Planet of the Apes,Action Sci-Fi,1972.0,,conquest of the planet of the apes action sci fi
2533,Escape from the Planet of the Apes,Action Sci-Fi,1971.0,,escape from the planet of the apes action sci fi
2534,Avalanche,Action,1978.0,,avalanche action
2535,Earthquake,Action Drama Thriller,1974.0,,earthquake action drama thriller
2537,Beyond the Poseidon Adventure,Adventure,1979.0,,beyond the poseidon adventure adventure
2538,Dancemaker,Documentary,1998.0,,dancemaker documentary
2539,Analyze This,Comedy,1999.0,,analyze this comedy
2540,"Corruptor, The",Action Crime Drama Thriller,1999.0,,corruptor the action crime drama thriller
2541,Cruel Intentions,Drama,1999.0,,cruel intentions drama
2542,"Lock, Stock & Two Smoking Barrels",Comedy Crime Thriller,1998.0,,lock stock two smoking barrels comedy crime thriller
2544,"School of Flesh, The (École de la chair, L')",Drama Romance,1998.0,,school of flesh the cole de la chair l drama romance
2546,"Deep End of the Ocean, The",Drama,1999.0,,deep end of the ocean the drama
2548,"Rage: Carrie 2, The",Horror,1999.0,,rage carrie 2 the horror
2549,Wing Commander,Action Sci-Fi,1999.0,,wing commander action sci fi
2550,"Haunting, The",Horror Thriller,1963.0,ghosts,haunting the horror thriller ghosts
2551,Dead Ringers,Drama Horror Thriller,1988.0,,dead ringers drama horror thriller
2552,My Boyfriend's Back,Comedy,1993.0,,my boyfriend s back comedy
2553,Village of the Damned,Horror Sci-Fi Thriller,1960.0,evil children,village of the damned horror sci fi thriller evil children
2554,Children of the Damned,Horror Sci-Fi Thriller,1963.0,evil children,children of the damned horror sci fi thriller evil children
2555,Baby Geniuses,Comedy,1999.0,,baby geniuses comedy
2557,I Stand Alone (Seul contre tous),Drama Thriller,1998.0,,i stand alone seul contre tous drama thriller
2558,Forces of Nature,Comedy Romance,1999.0,,forces of nature comedy romance
2559,"King and I, The",Animation Children,1999.0,,king and i the animation children
2560,Ravenous,Horror Thriller,1999.0,,ravenous horror thriller
2561,True Crime,Crime Thriller,1999.0,,true crime crime thriller
2563,Dangerous Beauty,Drama,1998.0,,dangerous beauty drama
2565,"King and I, The",Drama Musical Romance,1956.0,siam,king and i the drama musical romance siam
2566,Doug's 1st Movie,Animation Children,1999.0,,doug s 1st movie animation children
2567,EDtv,Comedy,1999.0,,edtv comedy
2568,"Mod Squad, The",Action Crime,1999.0,,mod squad the action crime
2570,"Walk on the Moon, A",Drama Romance,1999.0,,walk on the moon a drama romance
2571,"Matrix, The",Action Sci-Fi Thriller,1999.0,martial arts sci-fi alternate universe philosophy post apocalyptic,matrix the action sci fi thriller martial arts sci fi alternate universe philosophy post apocalyptic
2572,10 Things I Hate About You,Comedy Romance,1999.0,shakespeare sort of,10 things i hate about you comedy romance shakespeare sort of
2573,Tango,Drama Musical,1998.0,,tango drama musical
2574,"Out-of-Towners, The",Comedy,1999.0,,out of towners the comedy
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La)",Drama,1998.0,,dreamlife of angels the vie r v e des anges la drama
2577,Metroland,Comedy Drama,1997.0,,metroland comedy drama
2579,Following,Crime Mystery Thriller,1998.0,black and white christopher nolan directorial debut mindfuck not linear twist ending black and white,following crime mystery thriller black and white christopher nolan directorial debut mindfuck not linear twist ending black and white
2580,Go,Comedy Crime,1999.0,,go comedy crime
2581,Never Been Kissed,Comedy Romance,1999.0,high school,never been kissed comedy romance high school
2582,Twin Dragons (Shuang long hui),Action Comedy,1992.0,,twin dragons shuang long hui action comedy
2583,Cookie's Fortune,Comedy Drama,1999.0,southern us,cookie s fortune comedy drama southern us
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",Drama Romance,1998.0,,lovers of the arctic circle the los amantes del c rculo polar drama romance
2586,Goodbye Lover,Comedy Crime Thriller,1999.0,,goodbye lover comedy crime thriller
2587,Life,Comedy Crime Drama,1999.0,,life comedy crime drama
2589,Friends & Lovers,Comedy Drama Romance,1999.0,,friends lovers comedy drama romance
2590,Hideous Kinky,Drama,1998.0,,hideous kinky drama
2593,"Monster, The (Mostro, Il)",Comedy,1994.0,,monster the mostro il comedy
2594,Open Your Eyes (Abre los ojos),Drama Romance Sci-Fi Thriller,1997.0,,open your eyes abre los ojos drama romance sci fi thriller
2596,SLC Punk!,Comedy Drama,1998.0,,slc punk comedy drama
2597,Lost & Found,Comedy Romance,1999.0,,lost found comedy romance
2598,Pushing Tin,Comedy,1999.0,golfing,pushing tin comedy golfing
2599,Election,Comedy,1999.0,,election comedy
2600,eXistenZ,Action Sci-Fi Thriller,1999.0,virtual reality,existenz action sci fi thriller virtual reality
2605,Entrapment,Crime Thriller,1999.0,,entrapment crime thriller
2606,Idle Hands,Comedy Horror,1999.0,,idle hands comedy horror
2607,Get Real,Drama Romance,1998.0,,get real drama romance
2609,"King of Masks, The (Bian Lian)",Drama,1996.0,,king of masks the bian lian drama
2611,"Winslow Boy, The",Drama,1999.0,,winslow boy the drama
2612,Mildred Pierce,Drama Film-Noir,1945.0,motherhood,mildred pierce drama film noir motherhood
2613,Night of the Comet,Comedy Horror Sci-Fi,1984.0,,night of the comet comedy horror sci fi
2614,Chopping Mall (a.k.a. Killbots),Action Horror Sci-Fi,1986.0,,chopping mall a k a killbots action horror sci fi
2615,My Science Project,Adventure Sci-Fi,1985.0,,my science project adventure sci fi
2616,Dick Tracy,Action Crime,1990.0,comic book,dick tracy action crime comic book
2617,"Mummy, The",Action Adventure Comedy Fantasy Horror Thriller,1999.0,,mummy the action adventure comedy fantasy horror thriller
2618,"Castle, The",Comedy,1997.0,,castle the comedy
2620,This Is My Father,Drama Romance,1998.0,,this is my father drama romance
2622,William Shakespeare's A Midsummer Night's Dream,Comedy Fantasy,1999.0,,william shakespeare s a midsummer night s dream comedy fantasy
2623,Trippin',Comedy,1999.0,,trippin comedy
2624,After Life (Wandafuru raifu),Drama Fantasy,1998.0,,after life wandafuru raifu drama fantasy
2625,Black Mask (Hak hap),Action Adventure Crime Sci-Fi Thriller,1996.0,,black mask hak hap action adventure crime sci fi thriller
2628,Star Wars: Episode I - The Phantom Menace,Action Adventure Sci-Fi,1999.0,prequel the force,star wars episode i the phantom menace action adventure sci fi prequel the force
2629,"Love Letter, The",Comedy Romance,1999.0,,love letter the comedy romance
2630,Besieged (a.k.a. L' Assedio),Drama,1998.0,,besieged a k a l assedio drama
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",Adventure Drama Mystery,1965.0,,saragossa manuscript the rekopis znaleziony w saragossie adventure drama mystery
2633,"Mummy, The",Horror Romance,1932.0,,mummy the horror romance
2634,"Mummy, The",Horror,1959.0,,mummy the horror
2639,Mommie Dearest,Drama,1981.0,,mommie dearest drama
2640,Superman,Action Adventure Sci-Fi,1978.0,superhero,superman action adventure sci fi superhero
2641,Superman II,Action Sci-Fi,1980.0,superhero,superman ii action sci fi superhero
2642,Superman III,Action Adventure Sci-Fi,1983.0,superhero,superman iii action adventure sci fi superhero
2643,Superman IV: The Quest for Peace,Action Adventure Sci-Fi,1987.0,,superman iv the quest for peace action adventure sci fi
2644,Dracula,Horror,1931.0,,dracula horror
2648,Frankenstein,Drama Horror Sci-Fi,1931.0,in netflix queue,frankenstein drama horror sci fi in netflix queue
2651,Frankenstein Meets the Wolf Man,Horror,1943.0,,frankenstein meets the wolf man horror
2652,"Curse of Frankenstein, The",Horror,1957.0,,curse of frankenstein the horror
2654,"Wolf Man, The",Drama Fantasy Horror,1941.0,,wolf man the drama fantasy horror
2655,Howling II: Your Sister Is a Werewolf,Horror,1985.0,,howling ii your sister is a werewolf horror
2656,Tarantula,Horror Sci-Fi,1955.0,,tarantula horror sci fi
2657,"Rocky Horror Picture Show, The",Comedy Horror Musical Sci-Fi,1975.0,,rocky horror picture show the comedy horror musical sci fi
2659,It Came from Hollywood,Comedy Documentary,1982.0,,it came from hollywood comedy documentary
2660,"Thing from Another World, The",Horror Sci-Fi,1951.0,aliens,thing from another world the horror sci fi aliens
2661,It Came from Outer Space,Sci-Fi,1953.0,,it came from outer space sci fi
2662,"War of the Worlds, The",Action Drama Sci-Fi,1953.0,classic,war of the worlds the action drama sci fi classic
2664,Invasion of the Body Snatchers,Horror Sci-Fi Thriller,1956.0,1950s,invasion of the body snatchers horror sci fi thriller 1950s
2665,Earth vs. the Flying Saucers,Sci-Fi,1956.0,,earth vs the flying saucers sci fi
2668,Swamp Thing,Horror Sci-Fi,1982.0,,swamp thing horror sci fi
2669,Pork Chop Hill,War,1959.0,,pork chop hill war
2670,Run Silent Run Deep,War,1958.0,,run silent run deep war
2671,Notting Hill,Comedy Romance,1999.0,,notting hill comedy romance
2672,"Thirteenth Floor, The",Drama Sci-Fi Thriller,1999.0,,thirteenth floor the drama sci fi thriller
2674,"Loss of Sexual Innocence, The",Drama Fantasy,1999.0,,loss of sexual innocence the drama fantasy
